Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Cereal Killer","Armed and Dangerous (Main Cliff Left) > *Rumney > New Hampshire",https://www.mountainproject.com/route/105935083/cereal-killer,2.9,-1,Sport,5.11c,1,,43.80202,-71.83678
Dolt,"The Hinterlands > *Rumney > New Hampshire",https://www.mountainproject.com/route/105931527/dolt,2.9,-1,Sport,5.10a,1,,43.80505,-71.84309
"Lonesome Buffalo","Buffalo Pit > *Rumney > New Hampshire",https://www.mountainproject.com/route/113501882/lonesome-buffalo,2.9,-1,Sport,5.8,1,100,43.80386,-71.84992
"Romancing the Stone","5.8 Crag > *Rumney > New Hampshire",https://www.mountainproject.com/route/105878174/romancing-the-stone,2.9,-1,Sport,5.10c,1,60,43.80105,-71.83823
"Shealyn's Way","The Parking Lot Wall > *Rumney > New Hampshire",https://www.mountainproject.com/route/105962298/shealyns-way,2.9,-1,Sport,5.7,1,,43.80273,-71.83029
"Butt Bongo Fiesta","Waimea > *Rumney > New Hampshire",https://www.mountainproject.com/route/105884971/butt-bongo-fiesta,3.7,-1,Sport,5.13a,1,,43.80386,-71.84091
"Another Roadside Distraction","Buffalo Pit > *Rumney > New Hampshire",https://www.mountainproject.com/route/113551645/another-roadside-distraction,3.2,-1,Sport,5.11b,1,40,43.80386,-71.84992
"Idiot's Deluxe","The Parking Lot Wall > *Rumney > New Hampshire",https://www.mountainproject.com/route/106254851/idiots-deluxe,2.9,-1,Sport,5.10c/d,1,,43.80273,-71.83029
Aquarius,"Waimea > *Rumney > New Hampshire",https://www.mountainproject.com/route/105869707/aquarius,3.8,-1,Sport,5.12d,1,70,43.80386,-71.84091
"Ten of Spades","New Wave > *Rumney > New Hampshire",https://www.mountainproject.com/route/105968891/ten-of-spades,2.8,-1,Sport,5.10c,1,,43.80285,-71.83444
"100% Columbian","The Parking Lot Wall > *Rumney > New Hampshire",https://www.mountainproject.com/route/105962286/100-columbian,2.9,-1,Sport,5.11c,1,,43.80273,-71.83029
"Stairway to Heaven*","Main Cliff Right > *Rumney > New Hampshire",https://www.mountainproject.com/route/106694058/stairway-to-heaven,3.2,-1,Sport,5.10b,1,80,43.8027,-71.83554
"Big Kahuna","Waimea > *Rumney > New Hampshire",https://www.mountainproject.com/route/105881857/big-kahuna,3.1,-1,Sport,5.12d,1,,43.80386,-71.84091
"Flying Squirrel","Armed and Dangerous (Main Cliff Left) > *Rumney > New Hampshire",https://www.mountainproject.com/route/106744677/flying-squirrel,3.0,-1,Sport,5.11a,1,50,43.80202,-71.83678
"Beat Junkie","The Main Cliff > *Rumney > New Hampshire",https://www.mountainproject.com/route/105879117/beat-junkie,4.0,-1,Sport,5.13b,1,105,43.80249,-71.83593
Heaven,"Monsters from the Id > *Rumney > New Hampshire",https://www.mountainproject.com/route/105925313/heaven,3.0,-1,Sport,5.11a,1,,43.80226,-71.83997
Tsunami,"Waimea > *Rumney > New Hampshire",https://www.mountainproject.com/route/105881869/tsunami,3.9,-1,Sport,5.12d,1,,43.80386,-71.84091
Kundalini,"Bonsai > *Rumney > New Hampshire",https://www.mountainproject.com/route/105877268/kundalini,3.2,-1,Sport,5.12d,1,,43.80288,-71.83926
"Rap Echo","The Main Cliff > *Rumney > New Hampshire",https://www.mountainproject.com/route/105881876/rap-echo,3.1,-1,Sport,5.12b,1,,43.80249,-71.83593
Anaconda-Da-Vida,"Orange Crush > *Rumney > New Hampshire",https://www.mountainproject.com/route/107192104/anaconda-da-vida,3.8,-1,Sport,5.12d,1,,43.80293,-71.83513
Finland,"The Prudential > *Rumney > New Hampshire",https://www.mountainproject.com/route/106036846/finland,2.8,-1,Sport,5.11b,1,,43.80513,-71.84452
Suburban,"Waimea > *Rumney > New Hampshire",https://www.mountainproject.com/route/105869050/suburban,3.1,-1,Sport,5.13a,1,50,43.80386,-71.84091
"Horned Behavior","The Prudential > *Rumney > New Hampshire",https://www.mountainproject.com/route/106132806/horned-behavior,3.7,-1,Sport,5.12c,1,,43.80513,-71.84452
"Shock Therapy","Pulse Wall > *Rumney > New Hampshire",https://www.mountainproject.com/route/105961427/shock-therapy,2.9,-1,Sport,5.12c,1,,43.80313,-71.83493
"Get It On","Main Cliff Right > *Rumney > New Hampshire",https://www.mountainproject.com/route/106079947/get-it-on,3.3,-1,Sport,5.12c/d,1,,43.8027,-71.83554
"Great White","Waimea > *Rumney > New Hampshire",https://www.mountainproject.com/route/106258998/great-white,3.1,-1,Sport,5.13a,1,50,43.80386,-71.84091
